Year,Age,mx,qx,lx,Lx,Tx,ex,Country,Sex
2006,35,0.001123542,0.005602602,98383,490591,4284008,43.544365,Cuba,F
2006,40,0.001737874,0.008653276,97832,487126,3793418,38.775051,Cuba,F
2006,45,0.002748817,0.013654007,96985,481746,3306292,34.090816,Cuba,F
2006,50,0.004351615,0.021533186,95661,473360,2824546,29.526747,Cuba,F
2006,55,0.006887223,0.033876166,93601,460394,2351187,25.119326,Cuba,F
2006,60,0.01097591,0.05347101,90430,440545,1890794,20.908943,Cuba,F
2006,65,0.017515317,0.084043659,85595,410708,1450249,16.943245,Cuba,F
2006,70,0.03004002,0.14009948,78401,365643,1039541,13.259311,Cuba,F
2006,75,0.054597951,0.24136277,67417,298032,673899,9.9959812,Cuba,F
2006,80,0.10080741,0.40584728,51145,205908,375867,7.3490353,Cuba,F
2006,85,0.17879638,1,30388,169959,169959,5.5929542,Cuba,F
1942,0,0.32022163,0.26505253,100000,82772,2407016,24.070158,Honduras,F
1942,1,0.066482253,0.22623657,73495,250100,2324245,31.624632,Honduras,F
1942,5,0.011953701,0.057866286,56868,275289,2074145,36.473255,Honduras,F
1942,10,0.012639473,0.061336733,53577,259998,1798857,33.57526,Honduras,F
1942,15,0.014731486,0.071142159,50291,242867,1538859,30.599333,Honduras,F
1942,20,0.017486956,0.083913058,46713,224157,1295993,27.74383,Honduras,F
1942,25,0.021003157,0.099976227,42794,203698,1071837,25.046991,Honduras,F
1942,30,0.024762178,0.11686566,38515,181772,868139,22.540442,Honduras,F
1942,35,0.028431848,0.13307844,34014,159205,686368,20.179173,Honduras,F
1942,40,0.032796141,0.15201546,29488,136678,527163,17.877695,Honduras,F
1942,45,0.038945358,0.17808169,25005,114337,390486,15.616479,Honduras,F
1942,50,0.048267297,0.21628204,20552,92092,276149,13.436707,Honduras,F
1942,55,0.060373962,0.26366535,16107,70342,184058,11.427304,Honduras,F
1942,60,0.0764791,0.32309201,11861,50104,113716,9.5881691,Honduras,F
1942,65,0.098914236,0.39968765,8029,32440,63613,7.9236617,Honduras,F
1942,70,0.12845124,0.49091536,4820,18419,31173,6.4681525,Honduras,F
1942,75,0.16844532,0.59976166,2454,8736,12754,5.1982508,Honduras,F
1942,80,0.2282903,0.73742098,982,3172,4019,4.0917587,Honduras,F
1942,85,0.30476829,1,258,847,847,3.2811813,Honduras,F
1947,0,0.27411225,0.23265876,100000,84878,2886849,28.86849,Honduras,F
1947,1,0.058872659,0.2038236,76735,265662,2801972,36.515327,Honduras,F
1947,5,0.008461309,0.041344516,61094,298524,2536310,41.514946,Honduras,F
1947,10,0.009546182,0.04666185,58569,286282,2237787,38.208347,Honduras,F
1947,15,0.011623547,0.056540456,55836,271599,1951506,34.951225,Honduras,F
1947,20,0.014136214,0.068361767,52679,254749,1679907,31.889997,Honduras,F
1947,25,0.017077088,0.082023695,49077,235724,1425159,29.03924,Honduras,F
1947,30,0.019918041,0.095046662,45052,214981,1189435,26.401659,Honduras,F
1947,35,0.022284897,0.10576764,40770,193499,974454,23.901531,Honduras,F
1947,40,0.024881283,0.11739609,36458,172016,780956,21.421024,Honduras,F
1947,45,0.028891567,0.13509068,32178,150455,608941,18.924429,Honduras,F
1947,50,0.035378437,0.16304806,27831,128263,458486,16.474152,Honduras,F
1947,55,0.043744389,0.19794083,23293,105399,330223,14.176998,Honduras,F
1947,60,0.054656677,0.24159227,18683,82579,224825,12.034095,Honduras,F
1947,65,0.06938345,0.29739496,14169,60731,142246,10.039344,Honduras,F
1947,70,0.089574277,0.36862502,9956,40969,81515,8.1882305,Honduras,F
1947,75,0.11987729,0.46546856,6286,24406,40547,6.4508905,Honduras,F
1947,80,0.17117234,0.60664403,3360,11908,16141,4.8042355,Honduras,F
1947,85,0.3121424,1,1322,4234,4234,3.203666,Honduras,F
1955,0,0.161245,0.14594828,100000,90514,4074572,40.745712,Honduras,F
1955,1,0.024604203,0.092416182,85406,320792,3984058,46.648903,Honduras,F
1955,5,0.007660823,0.0375138,77513,379566,3663267,47.260418,Honduras,F
1955,10,0.007203562,0.035405695,74605,366684,3283701,44.01474,Honduras,F
1955,15,0.007907922,0.038803168,71964,353114,2917018,40.534882,Honduras,F
1955,20,0.009086041,0.044460673,69171,338473,2563904,37.066299,Honduras,F
1955,25,0.010893869,0.053081512,66096,322057,2225431,33.669994,Honduras,F
1955,30,0.012922089,0.062666953,62587,303522,1903375,30.411688,Honduras,F
1955,35,0.014789628,0.071413316,58665,283270,1599853,27.271086,Honduras,F
1955,40,0.017122569,0.082233526,54476,261626,1316584,24.168425,Honduras,F
1955,45,0.020705288,0.098625474,49996,238145,1054958,21.100994,Honduras,F
1955,50,0.026284149,0.1236224,45065,211954,816814,18.125313,Honduras,F
1955,55,0.034641158,0.15991099,39494,182312,604861,15.315324,Honduras,F
1955,60,0.046548016,0.20935224,33179,149222,422549,12.735686,Honduras,F
1955,65,0.062202651,0.27061424,26233,114125,273328,10.419471,Honduras,F
1955,70,0.083964728,0.34941179,19134,79623,159203,8.3206244,Honduras,F
1955,75,0.11645348,0.4550783,12449,48645,79581,6.3930039,Honduras,F
1955,80,0.16585514,0.59316498,6784,24260,30936,4.5606403,Honduras,F
1955,85,0.41335091,1,2760,6677,6677,2.4192519,Honduras,F
1967,0,0.11955461,0.11093388,100000,92790,5153474,51.534733,Honduras,F
1967,1,0.017250452,0.065997347,88907,340142,5060685,56.921345,Honduras,F
1967,5,0.004121308,0.020375609,83040,410543,4720543,56.847282,Honduras,F
1967,10,0.00345902,0.017152704,81348,403387,4310001,52.982876,Honduras,F
1967,15,0.003476516,0.017238747,79952,396451,3906614,48.86216,Honduras,F
1967,20,0.003875481,0.019198831,78574,389247,3510163,44.673649,Honduras,F
1967,25,0.004683395,0.023156688,77065,381042,3120917,40.497227,Honduras,F
1967,30,0.005798229,0.02859325,75281,371236,2739875,36.395603,Honduras,F
1967,35,0.007107126,0.034939662,73128,359508,2368639,32.390373,Honduras,F
1967,40,0.00886941,0.043422725,70573,345510,2009132,28.468924,Honduras,F
1967,45,0.011523144,0.056065205,67509,328458,1663623,24.643213,Honduras,F
1967,50,0.015842874,0.076312736,63724,306947,1335165,20.952475,Honduras,F
1967,55,0.023442239,0.11096798,58861,278627,1028218,17.468712,Honduras,F
1967,60,0.035732042,0.16454899,52329,240979,749592,14.324607,Honduras,F
1967,65,0.051589247,0.22952747,43719,194509,508613,11.633865,Honduras,F
1967,70,0.072984472,0.3105292,33684,143316,314104,9.3250971,Honduras,F
1967,75,0.10442761,0.41750127,23224,92850,170789,7.3539987,Honduras,F
1967,80,0.14456044,0.53662336,13528,50218,77940,5.7613888,Honduras,F
1967,85,0.22611624,1,6269,27723,27723,4.4225039,Honduras,F
1981,0,0.06625355,0.063074343,100000,95202,6435590,64.355896,Honduras,F
1981,1,0.007680486,0.030125337,93693,367493,6340388,67.672264,Honduras,F
1981,5,0.001284181,0.006398308,90871,452752,5972896,65.73008,Honduras,F
1981,10,0.001288344,0.006421863,90289,450052,5520145,61.138863,Honduras,F
1981,15,0.001469247,0.00732042,89709,446968,5070093,56.51722,Honduras,F
1981,20,0.001762128,0.008773536,89053,443386,4623125,51.914829,Honduras,F
1981,25,0.002232699,0.011103996,88271,439002,4179740,47.351322,Honduras,F
1981,30,0.002844951,0.014128289,87291,433494,3740738,42.853821,Honduras,F
1981,35,0.003569377,0.017695298,86058,426633,3307245,38.430691,Honduras,F
1981,40,0.004581419,0.022657961,84535,418076,2880613,34.076145,Honduras,F
1981,45,0.00607722,0.02994928,82620,407158,2462537,29.805864,Honduras,F
1981,50,0.008329543,0.040831458,80145,392871,2055379,25.645817,Honduras,F
1981,55,0.012011134,0.058372967,76873,373593,1662509,21.626869,Honduras,F
1981,60,0.018110549,0.086780787,72386,346850,1288917,17.806376,Honduras,F
1981,65,0.027266731,0.12795994,66104,310217,942067,14.251396,Honduras,F
1981,70,0.042840619,0.19423258,57645,261353,631850,10.96108,Honduras,F
1981,75,0.070820339,0.30265909,46449,198503,370498,7.976542,Honduras,F
1981,80,0.11789609,0.45947245,32391,126234,171995,5.3100624,Honduras,F
1981,85,0.38259408,1,17508,45761,45761,2.6137362,Honduras,F
1989,0,0.044694889,0.043113515,100000,96462,7036254,70.362534,Honduras,F
1989,1,0.00406349,0.016087521,95689,378836,6939792,72.524712,Honduras,F
1989,5,0.000739503,0.00369001,94150,469791,6560957,69.68676,Honduras,F
1989,10,0.000898336,0.004482019,93802,468001,6091166,64.936523,Honduras,F
1989,15,0.001164308,0.005805317,93382,465607,5623166,60.217171,Honduras,F
1989,20,0.001502318,0.007484606,92840,462529,5157560,55.553612,Honduras,F
1989,25,0.001949901,0.009704093,92145,458577,4695031,50.952934,Honduras,F
1989,30,0.002462967,0.012242466,91251,453571,4236454,46.426754,Honduras,F
1989,35,0.00298452,0.01481647,90134,447461,3782884,41.969952,Honduras,F
1989,40,0.003648891,0.01808607,88798,440135,3335424,37.56205,Honduras,F
1989,45,0.004642453,0.022956485,87192,431155,2895290,33.206024,Honduras,F
1989,50,0.006207954,0.030584093,85191,419698,2464135,28.925137,Honduras,F
1989,55,0.00882504,0.043210007,82585,404359,2044438,24.755669,Honduras,F
1989,60,0.013216821,0.064052343,79017,382934,1640079,20.75625,Honduras,F
1989,65,0.019911487,0.095016815,73955,352911,1257145,16.998789,Honduras,F
1989,70,0.032063827,0.1488636,66928,310729,904235,13.510558,Honduras,F
1989,75,0.055233072,0.24384184,56965,251488,593507,10.418813,Honduras,F
1989,80,0.096449472,0.39160022,43075,174890,342019,7.9401822,Honduras,F
1989,85,0.15680313,1,26207,167130,167130,6.3774233,Honduras,F
1950,0,0.1792201,0.16052057,100000,89567,4011747,40.11747,Peru,F
1950,1,0.039229743,0.14219764,83948,304290,3922181,46.721584,Peru,F
1950,5,0.00524512,0.025852701,72011,354935,3617892,50.240993,Peru,F
1950,10,0.006046122,0.029798219,70150,345729,3262958,46.514618,Peru,F
1950,15,0.00727109,0.035731904,68059,334458,2917229,42.863384,Peru,F
1950,20,0.008580588,0.042037249,65627,321514,2582772,39.355385,Peru,F
1950,25,0.01014283,0.049508967,62869,306871,2261258,35.968281,Peru,F
1950,30,0.011638205,0.056609813,59756,290660,1954388,32.70636,Peru,F
1950,35,0.0129733,0.062907808,56373,273354,1663729,29.512947,Peru,F
1950,40,0.014686073,0.070930317,52827,255140,1390376,26.319635,Peru,F
1950,45,0.01726071,0.082870573,49080,235637,1135236,23.130524,Peru,F
1950,50,0.021401025,0.10177758,45013,214067,899599,19.985634,Peru,F
1950,55,0.027699621,0.12986481,40432,189554,685533,16.955601,Peru,F
1950,60,0.037048612,0.17011684,35181,161539,495979,14.098126,Peru,F
1950,65,0.050629165,0.22571874,29196,130163,334440,11.455115,Peru,F
1950,70,0.071768694,0.30611646,22606,96421,204278,9.036561,Peru,F
1950,75,0.10503464,0.41943955,15686,62639,107858,6.8761401,Peru,F
1950,80,0.15897977,0.5753668,9107,32958,45219,4.965538,Peru,F
1950,85,0.31537983,1,3867,12262,12262,3.1707799,Peru,F
1966,0,0.12015554,0.11145108,100000,92756,5090790,50.907894,Peru,F
1966,1,0.02159108,0.081708655,88855,336260,4998034,56.249393,Peru,F
1966,5,0.002939237,0.014578348,81595,404703,4661774,57.133308,Peru,F
1966,10,0.003193969,0.015848357,80406,398968,4257072,52.945251,Peru,F
1966,15,0.00381155,0.018884996,79131,392068,3858105,48.755989,Peru,F
1966,20,0.0046305,0.022898028,77637,383916,3466037,44.644424,Peru,F
1966,25,0.005733395,0.028277867,75859,374146,3082121,40.629719,Peru,F
1966,30,0.006932178,0.034093663,73714,362537,2707975,36.736416,Peru,F
1966,35,0.008122418,0.039835542,71201,349196,2345439,32.94133,Peru,F
1966,40,0.009587849,0.046860933,68365,334133,1996244,29.200138,Peru,F
1966,45,0.011728626,0.057037596,65161,316883,1662111,25.507931,Peru,F
1966,50,0.015242209,0.073521532,61444,296378,1345228,21.893578,Peru,F
1966,55,0.020912895,0.099567108,56927,271030,1048851,18.424637,Peru,F
1966,60,0.029622082,0.13827969,51259,239282,777821,15.174477,Peru,F
1966,65,0.042833373,0.1942028,44171,200266,538540,12.192294,Peru,F
1966,70,0.063438855,0.27528173,35593,154448,338275,9.5041046,Peru,F
1966,75,0.096193135,0.39075467,25795,104783,183828,7.1266055,Peru,F
1966,80,0.14952487,0.55018508,15716,57825,79046,5.0298562,Peru,F
1966,85,0.33312201,1,7069,21221,21221,3.0019031,Peru,F
1976,0,0.088956162,0.083750404,100000,94148,5860214,58.602131,Peru,F
1976,1,0.012906672,0.049942937,91625,354547,5766066,62.93116,Peru,F
1976,5,0.001835819,0.009132987,87049,433059,5411519,62.166389,Peru,F
1976,10,0.001958383,0.009746106,86254,429253,4978460,57.718647,Peru,F
1976,15,0.002290104,0.011387928,85414,424732,4549208,53.261127,Peru,F
1976,20,0.002752894,0.013674124,84441,419432,4124476,48.8447,Peru,F
1976,25,0.00343235,0.017021533,83286,413028,3705044,44.485821,Peru,F
1976,30,0.004251371,0.021042157,81869,405208,3292017,40.211128,Peru,F
1976,35,0.005175586,0.025560435,80146,395812,2886810,36.019558,Peru,F
1976,40,0.006426015,0.031642076,78098,384555,2490998,31.896183,Peru,F
1976,45,0.008253072,0.04046388,75626,370786,2106444,27.853466,Peru,F
1976,50,0.011043794,0.053793177,72566,353461,1735659,23.918411,Peru,F
1976,55,0.015564817,0.07502161,68663,330949,1382198,20.130392,Peru,F
1976,60,0.022921154,0.10862996,63512,300998,1051250,16.552219,Peru,F
1976,65,0.034395982,0.1588655,56612,261475,750253,13.252555,Peru,F
1976,70,0.053096224,0.23547439,47619,211181,488778,10.264508,Peru,F
1976,75,0.084810764,0.35233706,36406,151243,277598,7.6251822,Peru,F
1976,80,0.13736923,0.51654756,23579,88662,126356,5.3589463,Peru,F
1976,85,0.30241096,1,11400,37694,37694,3.3067584,Peru,F
1987,0,0.061732359,0.058919881,100000,95445,6456445,64.564453,Peru,F
1987,1,0.006947337,0.027301557,94109,369825,6361001,67.592552,Peru,F
1987,5,0.001167803,0.005820322,91539,456229,5991177,65.449646,Peru,F
1987,10,0.001304757,0.00650342,91006,453610,5534948,60.819641,Peru,F
1987,15,0.001538632,0.007664858,90415,450408,5081339,56.200745,Peru,F
1987,20,0.001847402,0.009196237,89722,446626,4630932,51.614761,Peru,F
1987,25,0.00229369,0.011405664,88896,442047,4184307,47.069695,Peru,F
1987,30,0.002851809,0.014162114,87883,436424,3742260,42.582752,Peru,F
1987,35,0.003559754,0.017647995,86638,429518,3305837,38.157127,Peru,F
1987,40,0.004620414,0.022848703,85109,420876,2876319,33.795914,Peru,F
1987,45,0.00622957,0.030689018,83164,409694,2455444,29.525366,Peru,F
1987,50,0.008693075,0.042577073,80612,394821,2045750,25.377842,Peru,F
1987,55,0.01260632,0.061180569,77180,374565,1650929,21.390783,Peru,F
1987,60,0.018839506,0.090122655,72458,346616,1276364,17.615334,Peru,F
1987,65,0.028718995,0.1343358,65928,308383,929749,14.10259,Peru,F
1987,70,0.045862298,0.20657399,57072,257061,621367,10.887589,Peru,F
1987,75,0.076372191,0.32271034,45282,191338,364306,8.0453205,Peru,F
1987,80,0.13007556,0.49564627,30669,116862,172969,5.6398697,Peru,F
1987,85,0.27569041,1,15468,56107,56107,3.6272571,Peru,F
2000,0,0.031166162,0.030353602,100000,97393,7075025,70.750244,Peru,F
2000,1,0.002592663,0.010303194,96965,385336,6977632,71.960579,Peru,F
2000,5,0.000571978,0.002855399,95966,479075,6592297,68.694374,Peru,F
2000,10,0.00073297,0.003658413,95692,477618,6113222,63.88464,Peru,F
2000,15,0.000929195,0.004635637,95342,475647,5635605,59.109669,Peru,F
2000,20,0.001159458,0.005781201,94900,473181,5159958,54.372845,Peru,F
2000,25,0.001467161,0.007310063,94351,470100,4686777,49.673897,Peru,F
2000,30,0.001855406,0.009235902,93662,466230,4216678,45.020542,Peru,F
2000,35,0.002391466,0.011889094,92797,461333,3750448,40.415989,Peru,F
2000,40,0.003233831,0.01604463,91693,454934,3289115,35.870995,Peru,F
2000,45,0.004550472,0.022506563,90222,446236,2834182,31.413521,Peru,F
2000,50,0.006606124,0.032515105,88192,434074,2387947,27.076944,Peru,F
2000,55,0.009892399,0.04831491,85324,416725,1953873,22.899563,Peru,F
2000,60,0.015144344,0.073066033,81202,391767,1537149,18.930126,Peru,F
2000,65,0.023540134,0.1114066,75269,356216,1145382,15.217357,Peru,F
2000,70,0.038904026,0.17790884,66883,305857,789167,11.799247,Peru,F
2000,75,0.067346588,0.28987923,54984,236666,483311,8.7900562,Peru,F
2000,80,0.11888749,0.46247849,39046,151888,246645,6.3169065,Peru,F
2000,85,0.22148892,1,20988,94757,94757,4.5148983,Peru,F
2008,0,0.015946705,0.015720373,100000,98581,7348649,73.486488,Peru,F
2008,1,0.001563828,0.006230937,98428,392178,7250069,73.658623,Peru,F
2008,5,0.000405462,0.002025053,97815,488529,6857891,70.111069,Peru,F
2008,10,0.000543264,0.002712785,97617,487448,6369362,65.248764,Peru,F
2008,15,0.000696894,0.003478651,97352,485947,5881915,60.419182,Peru,F
2008,20,0.000877839,0.004379966,97014,484046,5395969,55.621017,Peru,F
2008,25,0.001125337,0.00561153,96589,481641,4911923,50.854267,Peru,F
2008,30,0.001453354,0.007241513,96047,478562,4430283,46.126575,Peru,F
2008,35,0.0019322,0.009616405,95351,474553,3951721,41.444073,Peru,F
2008,40,0.002717858,0.013501221,94434,469109,3477168,36.821243,Peru,F
2008,45,0.003966398,0.019644979,93159,461402,3008059,32.289593,Peru,F
2008,50,0.00586629,0.028924223,91329,450304,2546658,27.884533,Peru,F
2008,55,0.008794311,0.043062657,88688,434270,2096354,23.637651,Peru,F
2008,60,0.013475473,0.065266572,84868,411047,1662085,19.584356,Peru,F
2008,65,0.021126928,0.10053695,79329,377504,1251039,15.770267,Peru,F
2008,70,0.035651796,0.16420858,71354,328647,873535,12.242366,Peru,F
2008,75,0.063484453,0.27545345,59637,258758,544889,9.1368084,Peru,F
2008,80,0.11624632,0.45444536,43210,168921,286131,6.6219296,Peru,F
2008,85,0.2011188,1,23574,117210,117210,4.9721856,Peru,F
1985,0,0.058059387,0.055533517,100000,95650,6668803,66.688019,Brazil,F
1985,1,0.003378641,0.013398393,94447,374540,6573153,69.596458,Brazil,F
1985,5,0.00045061,0.00225026,93182,465330,6198614,66.522133,Brazil,F
1985,10,0.000579002,0.002890995,92972,464213,5733284,61.667091,Brazil,F
1985,15,0.000768725,0.003836547,92703,462661,5269072,56.838348,Brazil,F
1985,20,0.001029993,0.005137266,92348,460597,4806412,52.047237,Brazil,F
1985,25,0.001410111,0.007026773,91873,457815,4345815,47.302574,Brazil,F
1985,30,0.001940296,0.009656511,91228,454022,3888001,42.618912,Brazil,F
1985,35,0.002696536,0.013395985,90347,448827,3433979,38.009121,Brazil,F
1985,40,0.003849902,0.01907328,89136,441600,2985153,33.489902,Brazil,F
1985,45,0.005594632,0.027602538,87436,431387,2543554,29.09053,Brazil,F
1985,50,0.008211379,0.040263411,85023,416896,2112167,24.842491,Brazil,F
1985,55,0.012360544,0.060022146,81600,396241,1695271,20.775621,Brazil,F
1985,60,0.019268548,0.092084341,76702,366556,1299031,16.936222,Brazil,F
1985,65,0.030950475,0.14405203,69639,324116,932475,13.390258,Brazil,F
1985,70,0.052066911,0.2314166,59607,264929,608360,10.206208,Brazil,F
1985,75,0.090143159,0.37054974,45813,188322,343431,7.4963999,Brazil,F
1985,80,0.15816279,0.57322359,28837,104513,155110,5.3788509,Brazil,F
1985,85,0.24323459,1,12307,50597,50597,4.1112576,Brazil,F
1995,0,0.036193393,0.035119768,100000,97034,7143116,71.431152,Brazil,F
1995,1,0.002291045,0.009111305,96489,383726,7046082,73.025452,Brazil,F
1995,5,0.000278687,0.001392369,95609,477679,6662357,69.683441,Brazil,F
1995,10,0.000395954,0.001977889,95476,476926,6184679,64.777466,Brazil,F
1995,15,0.000549135,0.002742063,95287,475808,5707753,59.900688,Brazil,F
1995,20,0.000752736,0.003756893,95026,474272,5231946,55.058243,Brazil,F
1995,25,0.001038104,0.005177619,94669,472167,4757674,50.256065,Brazil,F
1995,30,0.001436427,0.007157462,94179,469275,4285507,45.504097,Brazil,F
1995,35,0.002015702,0.010029987,93505,465272,3816233,40.813393,Brazil,F
1995,40,0.002907018,0.014434385,92567,459627,3350961,36.200558,Brazil,F
1995,45,0.004276258,0.021164082,91231,451519,2891335,31.692663,Brazil,F
1995,50,0.006375409,0.031396646,89300,439770,2439817,27.321695,Brazil,F
1995,55,0.009651041,0.047162797,86496,422689,2000048,23.123034,Brazil,F
1995,60,0.014845958,0.071675956,82417,397906,1577359,19.138866,Brazil,F
1995,65,0.023250986,0.1101105,76510,362328,1179454,15.415833,Brazil,F
1995,70,0.038785987,0.17741501,68085,311434,817127,12.0016,Brazil,F
1995,75,0.067771219,0.29145128,56006,240853,505693,9.029336,Brazil,F
1995,80,0.12124941,0.46959546,39683,153690,264840,6.6739502,Brazil,F
1995,85,0.18936396,1,21048,111151,111151,5.2808361,Brazil,F
2005,0,0.021284254,0.020889727,100000,98147,7454941,74.549408,Brazil,F
2005,1,0.001109794,0.004426843,97912,390557,7356795,75.13755,Brazil,F
2005,5,0.000249354,0.001245916,97478,487054,6966239,71.465027,Brazil,F
2005,10,0.000343743,0.0017173,97357,486380,6479185,66.551369,Brazil,F
