"","Age","Cause","Contribution","Period1","Period2","Sex","Country","Sources","e01","e02","Cause.name","Country.name"
"55619",95,13,0,"1995-2000","2000-2005",2,2270,"CEPAL2010",58.6464811038116,59.8967700254646,"External","HAITI"
"55640",90,14,0,"1995-2000","2000-2005",2,2270,"CEPAL2010",58.6464811038116,59.8967700254646,"Homicide","HAITI"
"55661",85,15,-0.000374597390777931,"1995-2000","2000-2005",2,2270,"CEPAL2010",58.6464811038116,59.8967700254646,"Rest","HAITI"
"55683",85,2,0.00934613367128506,"1990-1995","2005-2010",1,2280,"CEPAL2010",65.4513012500026,69.6951440457443,"Infectious","HONDURAS"
"55704",80,3,-0.0273082597595701,"1990-1995","2005-2010",1,2280,"CEPAL2010",65.4513012500026,69.6951440457443,"Neoplasms","HONDURAS"
"55725",75,4,-0.0273476072482364,"1990-1995","2005-2010",1,2280,"CEPAL2010",65.4513012500026,69.6951440457443,"Circulatory","HONDURAS"
"55746",70,5,0.272385447210169,"1990-1995","2005-2010",1,2280,"CEPAL2010",65.4513012500026,69.6951440457443,"Abnormal","HONDURAS"
"55767",65,6,0.00753318894315974,"1990-1995","2005-2010",1,2280,"CEPAL2010",65.4513012500026,69.6951440457443,"Mental","HONDURAS"
"55788",60,7,-0.00456127880423134,"1990-1995","2005-2010",1,2280,"CEPAL2010",65.4513012500026,69.6951440457443,"Nervous","HONDURAS"
"55809",55,8,-0.0948735145296979,"1990-1995","2005-2010",1,2280,"CEPAL2010",65.4513012500026,69.6951440457443,"Endocrine","HONDURAS"
"55830",50,9,-0.0399097842357468,"1990-1995","2005-2010",1,2280,"CEPAL2010",65.4513012500026,69.6951440457443,"Digestive","HONDURAS"
"55851",45,10,-0.0165781872378197,"1990-1995","2005-2010",1,2280,"CEPAL2010",65.4513012500026,69.6951440457443,"Genitourinary","HONDURAS"
"55872",40,11,-0.00205456396989548,"1990-1995","2005-2010",1,2280,"CEPAL2010",65.4513012500026,69.6951440457443,"Perinatal","HONDURAS"
"55893",35,12,0.0200404022705416,"1990-1995","2005-2010",1,2280,"CEPAL2010",65.4513012500026,69.6951440457443,"Respiratory","HONDURAS"
"55914",30,13,0.00101515819498391,"1990-1995","2005-2010",1,2280,"CEPAL2010",65.4513012500026,69.6951440457443,"External","HONDURAS"
"55935",25,14,0.155971290751738,"1990-1995","2005-2010",1,2280,"CEPAL2010",65.4513012500026,69.6951440457443,"Homicide","HONDURAS"
"55956",20,15,0.000754502205462251,"1990-1995","2005-2010",1,2280,"CEPAL2010",65.4513012500026,69.6951440457443,"Rest","HONDURAS"
"55977",15,2,-0.00031747780627662,"2005-2010","2010-2015",1,2280,"CEPAL2010",69.6951440457443,70.6931985942794,"Infectious","HONDURAS"
"55998",10,3,0.00971299463365137,"2005-2010","2010-2015",1,2280,"CEPAL2010",69.6951440457443,70.6931985942794,"Neoplasms","HONDURAS"
"56019",5,4,0.00941310235980332,"2005-2010","2010-2015",1,2280,"CEPAL2010",69.6951440457443,70.6931985942794,"Circulatory","HONDURAS"
"56040",1,5,0.00106775965531942,"2005-2010","2010-2015",1,2280,"CEPAL2010",69.6951440457443,70.6931985942794,"Abnormal","HONDURAS"
"56061",0,6,0,"2005-2010","2010-2015",1,2280,"CEPAL2010",69.6951440457443,70.6931985942794,"Mental","HONDURAS"
"56082",100,6,0,"2005-2010","2010-2015",1,2280,"CEPAL2010",69.6951440457443,70.6931985942794,"Mental","HONDURAS"
"56103",95,7,0,"2005-2010","2010-2015",1,2280,"CEPAL2010",69.6951440457443,70.6931985942794,"Nervous","HONDURAS"
"56124",90,8,0,"2005-2010","2010-2015",1,2280,"CEPAL2010",69.6951440457443,70.6931985942794,"Endocrine","HONDURAS"
"56145",85,9,0.00353892048293338,"2005-2010","2010-2015",1,2280,"CEPAL2010",69.6951440457443,70.6931985942794,"Digestive","HONDURAS"
"56166",80,10,-0.012051669024247,"2005-2010","2010-2015",1,2280,"CEPAL2010",69.6951440457443,70.6931985942794,"Genitourinary","HONDURAS"
"56187",75,11,0.00276660096120857,"2005-2010","2010-2015",1,2280,"CEPAL2010",69.6951440457443,70.6931985942794,"Perinatal","HONDURAS"
"56208",70,12,0.0426345466559551,"2005-2010","2010-2015",1,2280,"CEPAL2010",69.6951440457443,70.6931985942794,"Respiratory","HONDURAS"
"56229",65,13,-0.000986957723049691,"2005-2010","2010-2015",1,2280,"CEPAL2010",69.6951440457443,70.6931985942794,"External","HONDURAS"
"56250",60,14,-0.00482494393457916,"2005-2010","2010-2015",1,2280,"CEPAL2010",69.6951440457443,70.6931985942794,"Homicide","HONDURAS"
"56271",55,15,-0.000716879734157972,"2005-2010","2010-2015",1,2280,"CEPAL2010",69.6951440457443,70.6931985942794,"Rest","HONDURAS"
"56292",50,2,-0.0124472536745613,"1990-1995","2005-2010",2,2280,"CEPAL2010",70.0763227759258,74.5442513441424,"Infectious","HONDURAS"
"56313",45,3,0.0382000141226642,"1990-1995","2005-2010",2,2280,"CEPAL2010",70.0763227759258,74.5442513441424,"Neoplasms","HONDURAS"
"56334",40,4,0.0435937217153073,"1990-1995","2005-2010",2,2280,"CEPAL2010",70.0763227759258,74.5442513441424,"Circulatory","HONDURAS"
"56355",35,5,0.0916134611463288,"1990-1995","2005-2010",2,2280,"CEPAL2010",70.0763227759258,74.5442513441424,"Abnormal","HONDURAS"
"56376",30,6,0.00421677461785323,"1990-1995","2005-2010",2,2280,"CEPAL2010",70.0763227759258,74.5442513441424,"Mental","HONDURAS"
"56397",25,7,0.00461928217514455,"1990-1995","2005-2010",2,2280,"CEPAL2010",70.0763227759258,74.5442513441424,"Nervous","HONDURAS"
"56418",20,8,-0.0137609252342225,"1990-1995","2005-2010",2,2280,"CEPAL2010",70.0763227759258,74.5442513441424,"Endocrine","HONDURAS"
"56439",15,9,0.0100814886508617,"1990-1995","2005-2010",2,2280,"CEPAL2010",70.0763227759258,74.5442513441424,"Digestive","HONDURAS"
"56460",10,10,-0.0142309402857882,"1990-1995","2005-2010",2,2280,"CEPAL2010",70.0763227759258,74.5442513441424,"Genitourinary","HONDURAS"
"56481",5,11,-0.00904048979191334,"1990-1995","2005-2010",2,2280,"CEPAL2010",70.0763227759258,74.5442513441424,"Perinatal","HONDURAS"
"56502",1,12,-0.0104895358090177,"1990-1995","2005-2010",2,2280,"CEPAL2010",70.0763227759258,74.5442513441424,"Respiratory","HONDURAS"
"56523",0,13,0.0171068674024705,"1990-1995","2005-2010",2,2280,"CEPAL2010",70.0763227759258,74.5442513441424,"External","HONDURAS"
"56544",100,13,0,"1990-1995","2005-2010",2,2280,"CEPAL2010",70.0763227759258,74.5442513441424,"External","HONDURAS"
"56565",95,14,0,"1990-1995","2005-2010",2,2280,"CEPAL2010",70.0763227759258,74.5442513441424,"Homicide","HONDURAS"
"56586",90,15,0.0641309395473455,"1990-1995","2005-2010",2,2280,"CEPAL2010",70.0763227759258,74.5442513441424,"Rest","HONDURAS"
"56607",85,2,-0.00429175556603355,"2005-2010","2010-2015",2,2280,"CEPAL2010",74.5442513441424,75.5780459620477,"Infectious","HONDURAS"
"56628",80,3,0.0114533241261125,"2005-2010","2010-2015",2,2280,"CEPAL2010",74.5442513441424,75.5780459620477,"Neoplasms","HONDURAS"
"56649",75,4,0.0379496363917284,"2005-2010","2010-2015",2,2280,"CEPAL2010",74.5442513441424,75.5780459620477,"Circulatory","HONDURAS"
"56670",70,5,-0.000374346259519375,"2005-2010","2010-2015",2,2280,"CEPAL2010",74.5442513441424,75.5780459620477,"Abnormal","HONDURAS"
"56691",65,6,0,"2005-2010","2010-2015",2,2280,"CEPAL2010",74.5442513441424,75.5780459620477,"Mental","HONDURAS"
"56712",60,7,0.00105868849567711,"2005-2010","2010-2015",2,2280,"CEPAL2010",74.5442513441424,75.5780459620477,"Nervous","HONDURAS"
"56733",55,8,-0.010252204366915,"2005-2010","2010-2015",2,2280,"CEPAL2010",74.5442513441424,75.5780459620477,"Endocrine","HONDURAS"
"56754",50,9,-0.0173128556933665,"2005-2010","2010-2015",2,2280,"CEPAL2010",74.5442513441424,75.5780459620477,"Digestive","HONDURAS"
"56775",45,10,0.00801481525481995,"2005-2010","2010-2015",2,2280,"CEPAL2010",74.5442513441424,75.5780459620477,"Genitourinary","HONDURAS"
"56796",40,11,-0.00145309423435498,"2005-2010","2010-2015",2,2280,"CEPAL2010",74.5442513441424,75.5780459620477,"Perinatal","HONDURAS"
"56817",35,12,-0.00197306009330711,"2005-2010","2010-2015",2,2280,"CEPAL2010",74.5442513441424,75.5780459620477,"Respiratory","HONDURAS"
"56838",30,13,-0.00465766827679358,"2005-2010","2010-2015",2,2280,"CEPAL2010",74.5442513441424,75.5780459620477,"External","HONDURAS"
"56859",25,14,0.00177943033422995,"2005-2010","2010-2015",2,2280,"CEPAL2010",74.5442513441424,75.5780459620477,"Homicide","HONDURAS"
"56880",20,15,-0.00151011405403302,"2005-2010","2010-2015",2,2280,"CEPAL2010",74.5442513441424,75.5780459620477,"Rest","HONDURAS"
"56902",20,2,0.000313095534115249,"1990-1995","1995-2000",1,2310,"CEPAL2010",69.0432851007216,71.2763263944137,"Infectious","MEXICO"
"56923",15,3,0.000342546337772222,"1990-1995","1995-2000",1,2310,"CEPAL2010",69.0432851007216,71.2763263944137,"Neoplasms","MEXICO"
"56944",10,4,0.00153803884993228,"1990-1995","1995-2000",1,2310,"CEPAL2010",69.0432851007216,71.2763263944137,"Circulatory","MEXICO"
"56965",5,5,0.0021721372804007,"1990-1995","1995-2000",1,2310,"CEPAL2010",69.0432851007216,71.2763263944137,"Abnormal","MEXICO"
"56986",1,6,1.95107634330389e-05,"1990-1995","1995-2000",1,2310,"CEPAL2010",69.0432851007216,71.2763263944137,"Mental","MEXICO"
"57007",0,7,0.00245302310130167,"1990-1995","1995-2000",1,2310,"CEPAL2010",69.0432851007216,71.2763263944137,"Nervous","MEXICO"
"57028",100,7,0,"1990-1995","1995-2000",1,2310,"CEPAL2010",69.0432851007216,71.2763263944137,"Nervous","MEXICO"
"57049",95,8,0,"1990-1995","1995-2000",1,2310,"CEPAL2010",69.0432851007216,71.2763263944137,"Endocrine","MEXICO"
"57070",90,9,0,"1990-1995","1995-2000",1,2310,"CEPAL2010",69.0432851007216,71.2763263944137,"Digestive","MEXICO"
"57091",85,10,0.000787184972323195,"1990-1995","1995-2000",1,2310,"CEPAL2010",69.0432851007216,71.2763263944137,"Genitourinary","MEXICO"
"57112",80,11,6.4506247078722e-05,"1990-1995","1995-2000",1,2310,"CEPAL2010",69.0432851007216,71.2763263944137,"Perinatal","MEXICO"
"57133",75,12,0.0140868637847931,"1990-1995","1995-2000",1,2310,"CEPAL2010",69.0432851007216,71.2763263944137,"Respiratory","MEXICO"
"57154",70,13,0.0123553468736447,"1990-1995","1995-2000",1,2310,"CEPAL2010",69.0432851007216,71.2763263944137,"External","MEXICO"
"57175",65,14,0.00676423534195676,"1990-1995","1995-2000",1,2310,"CEPAL2010",69.0432851007216,71.2763263944137,"Homicide","MEXICO"
"57196",60,15,0.00371309697548302,"1990-1995","1995-2000",1,2310,"CEPAL2010",69.0432851007216,71.2763263944137,"Rest","MEXICO"
"57217",55,2,0.00367935605681162,"1995-2000","2000-2005",1,2310,"CEPAL2010",71.2763263944137,72.4402518380407,"Infectious","MEXICO"
"57238",50,3,0.000659842124065507,"1995-2000","2000-2005",1,2310,"CEPAL2010",71.2763263944137,72.4402518380407,"Neoplasms","MEXICO"
"57259",45,4,0.00666191387525266,"1995-2000","2000-2005",1,2310,"CEPAL2010",71.2763263944137,72.4402518380407,"Circulatory","MEXICO"
"57280",40,5,-0.00100200665581258,"1995-2000","2000-2005",1,2310,"CEPAL2010",71.2763263944137,72.4402518380407,"Abnormal","MEXICO"
"57301",35,6,0.0044757991992521,"1995-2000","2000-2005",1,2310,"CEPAL2010",71.2763263944137,72.4402518380407,"Mental","MEXICO"
"57322",30,7,-0.000826587638607447,"1995-2000","2000-2005",1,2310,"CEPAL2010",71.2763263944137,72.4402518380407,"Nervous","MEXICO"
"57343",25,8,0.0168589911146336,"1995-2000","2000-2005",1,2310,"CEPAL2010",71.2763263944137,72.4402518380407,"Endocrine","MEXICO"
"57364",20,9,0.000203980307162142,"1995-2000","2000-2005",1,2310,"CEPAL2010",71.2763263944137,72.4402518380407,"Digestive","MEXICO"
"57385",15,10,-0.00140485013744232,"1995-2000","2000-2005",1,2310,"CEPAL2010",71.2763263944137,72.4402518380407,"Genitourinary","MEXICO"
"57406",10,11,0,"1995-2000","2000-2005",1,2310,"CEPAL2010",71.2763263944137,72.4402518380407,"Perinatal","MEXICO"
"57427",5,12,0.001720019124445,"1995-2000","2000-2005",1,2310,"CEPAL2010",71.2763263944137,72.4402518380407,"Respiratory","MEXICO"
"57448",1,13,0.00923618560041832,"1995-2000","2000-2005",1,2310,"CEPAL2010",71.2763263944137,72.4402518380407,"External","MEXICO"
"57469",0,14,0.00149667481169079,"1995-2000","2000-2005",1,2310,"CEPAL2010",71.2763263944137,72.4402518380407,"Homicide","MEXICO"
"57490",100,14,0,"1995-2000","2000-2005",1,2310,"CEPAL2010",71.2763263944137,72.4402518380407,"Homicide","MEXICO"
"57511",95,15,-0.00113327267566839,"1995-2000","2000-2005",1,2310,"CEPAL2010",71.2763263944137,72.4402518380407,"Rest","MEXICO"
"57532",90,2,0,"2000-2005","2005-2010",1,2310,"CEPAL2010",72.4402518380407,73.7513296157977,"Infectious","MEXICO"
"57553",85,3,0.00445455879599733,"2000-2005","2005-2010",1,2310,"CEPAL2010",72.4402518380407,73.7513296157977,"Neoplasms","MEXICO"
"57574",80,4,0.0200198601588278,"2000-2005","2005-2010",1,2310,"CEPAL2010",72.4402518380407,73.7513296157977,"Circulatory","MEXICO"
"57595",75,5,0.00172283206988157,"2000-2005","2005-2010",1,2310,"CEPAL2010",72.4402518380407,73.7513296157977,"Abnormal","MEXICO"
"57616",70,6,0.00420305082218304,"2000-2005","2005-2010",1,2310,"CEPAL2010",72.4402518380407,73.7513296157977,"Mental","MEXICO"
"57637",65,7,-0.000526970800422761,"2000-2005","2005-2010",1,2310,"CEPAL2010",72.4402518380407,73.7513296157977,"Nervous","MEXICO"
"57658",60,8,-0.0133717440962983,"2000-2005","2005-2010",1,2310,"CEPAL2010",72.4402518380407,73.7513296157977,"Endocrine","MEXICO"
"57679",55,9,0.0264687303371187,"2000-2005","2005-2010",1,2310,"CEPAL2010",72.4402518380407,73.7513296157977,"Digestive","MEXICO"
"57700",50,10,0.000500946557567678,"2000-2005","2005-2010",1,2310,"CEPAL2010",72.4402518380407,73.7513296157977,"Genitourinary","MEXICO"
"57721",45,11,0.000359576370584678,"2000-2005","2005-2010",1,2310,"CEPAL2010",72.4402518380407,73.7513296157977,"Perinatal","MEXICO"
"57742",40,12,-0.00266124547797382,"2000-2005","2005-2010",1,2310,"CEPAL2010",72.4402518380407,73.7513296157977,"Respiratory","MEXICO"
"57763",35,13,0.0179719395724022,"2000-2005","2005-2010",1,2310,"CEPAL2010",72.4402518380407,73.7513296157977,"External","MEXICO"
"57784",30,14,-0.0193237421594096,"2000-2005","2005-2010",1,2310,"CEPAL2010",72.4402518380407,73.7513296157977,"Homicide","MEXICO"
"57805",25,15,0.000519107855562768,"2000-2005","2005-2010",1,2310,"CEPAL2010",72.4402518380407,73.7513296157977,"Rest","MEXICO"
"57826",20,2,0.00521158139027128,"2005-2010","2010-2015",1,2310,"CEPAL2010",73.7513296157977,74.8620855280536,"Infectious","MEXICO"
"57847",15,3,0.00331528986319032,"2005-2010","2010-2015",1,2310,"CEPAL2010",73.7513296157977,74.8620855280536,"Neoplasms","MEXICO"
"57868",10,4,0.000113887657553345,"2005-2010","2010-2015",1,2310,"CEPAL2010",73.7513296157977,74.8620855280536,"Circulatory","MEXICO"
"57889",5,5,0.000632651847375242,"2005-2010","2010-2015",1,2310,"CEPAL2010",73.7513296157977,74.8620855280536,"Abnormal","MEXICO"
"57910",1,6,-0.000233533502714355,"2005-2010","2010-2015",1,2310,"CEPAL2010",73.7513296157977,74.8620855280536,"Mental","MEXICO"
"57931",0,7,0.00460029993531179,"2005-2010","2010-2015",1,2310,"CEPAL2010",73.7513296157977,74.8620855280536,"Nervous","MEXICO"
"57952",100,7,0,"2005-2010","2010-2015",1,2310,"CEPAL2010",73.7513296157977,74.8620855280536,"Nervous","MEXICO"
"57973",95,8,0,"2005-2010","2010-2015",1,2310,"CEPAL2010",73.7513296157977,74.8620855280536,"Endocrine","MEXICO"
"57994",90,9,0,"2005-2010","2010-2015",1,2310,"CEPAL2010",73.7513296157977,74.8620855280536,"Digestive","MEXICO"
"58015",85,10,0.0022035468381016,"2005-2010","2010-2015",1,2310,"CEPAL2010",73.7513296157977,74.8620855280536,"Genitourinary","MEXICO"
"58036",80,11,3.83743555256726e-05,"2005-2010","2010-2015",1,2310,"CEPAL2010",73.7513296157977,74.8620855280536,"Perinatal","MEXICO"
"58057",75,12,0.00876668151423584,"2005-2010","2010-2015",1,2310,"CEPAL2010",73.7513296157977,74.8620855280536,"Respiratory","MEXICO"
"58078",70,13,0.00654975123188137,"2005-2010","2010-2015",1,2310,"CEPAL2010",73.7513296157977,74.8620855280536,"External","MEXICO"
"58099",65,14,-0.00162696370230277,"2005-2010","2010-2015",1,2310,"CEPAL2010",73.7513296157977,74.8620855280536,"Homicide","MEXICO"
"58120",60,15,0.000309546487629683,"2005-2010","2010-2015",1,2310,"CEPAL2010",73.7513296157977,74.8620855280536,"Rest","MEXICO"
"58141",55,2,0.0107853799073376,"1990-1995","1995-2000",2,2310,"CEPAL2010",74.6269634857135,76.0731808153069,"Infectious","MEXICO"
"58162",50,3,0.0117040763785972,"1990-1995","1995-2000",2,2310,"CEPAL2010",74.6269634857135,76.0731808153069,"Neoplasms","MEXICO"
"58183",45,4,0.0140223342386214,"1990-1995","1995-2000",2,2310,"CEPAL2010",74.6269634857135,76.0731808153069,"Circulatory","MEXICO"
"58204",40,5,0.00125411819144812,"1990-1995","1995-2000",2,2310,"CEPAL2010",74.6269634857135,76.0731808153069,"Abnormal","MEXICO"
"58225",35,6,0.000389375784384012,"1990-1995","1995-2000",2,2310,"CEPAL2010",74.6269634857135,76.0731808153069,"Mental","MEXICO"
"58246",30,7,0.000493553575927511,"1990-1995","1995-2000",2,2310,"CEPAL2010",74.6269634857135,76.0731808153069,"Nervous","MEXICO"
"58267",25,8,0.0036057380812991,"1990-1995","1995-2000",2,2310,"CEPAL2010",74.6269634857135,76.0731808153069,"Endocrine","MEXICO"
"58288",20,9,0.00149970737645181,"1990-1995","1995-2000",2,2310,"CEPAL2010",74.6269634857135,76.0731808153069,"Digestive","MEXICO"
"58309",15,10,0.00141651549966598,"1990-1995","1995-2000",2,2310,"CEPAL2010",74.6269634857135,76.0731808153069,"Genitourinary","MEXICO"
"58330",10,11,-0.000824075938725837,"1990-1995","1995-2000",2,2310,"CEPAL2010",74.6269634857135,76.0731808153069,"Perinatal","MEXICO"
"58351",5,12,0.00464236289823446,"1990-1995","1995-2000",2,2310,"CEPAL2010",74.6269634857135,76.0731808153069,"Respiratory","MEXICO"
"58372",1,13,0.00409406256925423,"1990-1995","1995-2000",2,2310,"CEPAL2010",74.6269634857135,76.0731808153069,"External","MEXICO"
"58393",0,14,0.000648066705586606,"1990-1995","1995-2000",2,2310,"CEPAL2010",74.6269634857135,76.0731808153069,"Homicide","MEXICO"
"58414",100,14,0,"1990-1995","1995-2000",2,2310,"CEPAL2010",74.6269634857135,76.0731808153069,"Homicide","MEXICO"
"58435",95,15,-0.0047738478217383,"1990-1995","1995-2000",2,2310,"CEPAL2010",74.6269634857135,76.0731808153069,"Rest","MEXICO"
"58456",90,2,0,"1995-2000","2000-2005",2,2310,"CEPAL2010",76.0731808153069,77.3636437270723,"Infectious","MEXICO"
"58477",85,3,0.000213263514562376,"1995-2000","2000-2005",2,2310,"CEPAL2010",76.0731808153069,77.3636437270723,"Neoplasms","MEXICO"
"58498",80,4,0.0459232325311485,"1995-2000","2000-2005",2,2310,"CEPAL2010",76.0731808153069,77.3636437270723,"Circulatory","MEXICO"
"58519",75,5,-4.89814479977744e-05,"1995-2000","2000-2005",2,2310,"CEPAL2010",76.0731808153069,77.3636437270723,"Abnormal","MEXICO"
"58540",70,6,0.000438408848835025,"1995-2000","2000-2005",2,2310,"CEPAL2010",76.0731808153069,77.3636437270723,"Mental","MEXICO"
"58561",65,7,-0.000432789676712547,"1995-2000","2000-2005",2,2310,"CEPAL2010",76.0731808153069,77.3636437270723,"Nervous","MEXICO"
"58582",60,8,-0.0239925721455573,"1995-2000","2000-2005",2,2310,"CEPAL2010",76.0731808153069,77.3636437270723,"Endocrine","MEXICO"
"58603",55,9,0.00809653192045496,"1995-2000","2000-2005",2,2310,"CEPAL2010",76.0731808153069,77.3636437270723,"Digestive","MEXICO"
"58624",50,10,0.00473255379419525,"1995-2000","2000-2005",2,2310,"CEPAL2010",76.0731808153069,77.3636437270723,"Genitourinary","MEXICO"
"58645",45,11,0.000398242538689707,"1995-2000","2000-2005",2,2310,"CEPAL2010",76.0731808153069,77.3636437270723,"Perinatal","MEXICO"
"58666",40,12,0.00265895048019812,"1995-2000","2000-2005",2,2310,"CEPAL2010",76.0731808153069,77.3636437270723,"Respiratory","MEXICO"
"58687",35,13,0.00313046239344109,"1995-2000","2000-2005",2,2310,"CEPAL2010",76.0731808153069,77.3636437270723,"External","MEXICO"
"58708",30,14,0.00131210615980601,"1995-2000","2000-2005",2,2310,"CEPAL2010",76.0731808153069,77.3636437270723,"Homicide","MEXICO"
"58729",25,15,0.00520259629550525,"1995-2000","2000-2005",2,2310,"CEPAL2010",76.0731808153069,77.3636437270723,"Rest","MEXICO"
"58750",20,2,0.00197699933907834,"2000-2005","2005-2010",2,2310,"CEPAL2010",77.3636437270723,78.6013201664567,"Infectious","MEXICO"
"58771",15,3,0.00154136782590658,"2000-2005","2005-2010",2,2310,"CEPAL2010",77.3636437270723,78.6013201664567,"Neoplasms","MEXICO"
"58792",10,4,-5.29146678713194e-05,"2000-2005","2005-2010",2,2310,"CEPAL2010",77.3636437270723,78.6013201664567,"Circulatory","MEXICO"
"58813",5,5,0.000194375819044363,"2000-2005","2005-2010",2,2310,"CEPAL2010",77.3636437270723,78.6013201664567,"Abnormal","MEXICO"
"58834",1,6,-0.000260111198195085,"2000-2005","2005-2010",2,2310,"CEPAL2010",77.3636437270723,78.6013201664567,"Mental","MEXICO"
"58855",0,7,0.00279693601268827,"2000-2005","2005-2010",2,2310,"CEPAL2010",77.3636437270723,78.6013201664567,"Nervous","MEXICO"
"58876",100,7,0,"2000-2005","2005-2010",2,2310,"CEPAL2010",77.3636437270723,78.6013201664567,"Nervous","MEXICO"
"58897",95,8,0,"2000-2005","2005-2010",2,2310,"CEPAL2010",77.3636437270723,78.6013201664567,"Endocrine","MEXICO"
"58918",90,9,0,"2000-2005","2005-2010",2,2310,"CEPAL2010",77.3636437270723,78.6013201664567,"Digestive","MEXICO"
