"","Cause","Period1","Period2","Sex","Country","Sources","Change","Contribution","Prop","Country.name","Cause.name","Change","Contribution","Prop"
"1827",8,"2000-2005","2005-2010",1,2150,"UN",0.897584615530576,-0.010423242977716,-1.16125463798804,"CUBA","Endocrine",0.787291225230305,-0.0107025292067077,-1.35941172259057
"1828",9,"2000-2005","2005-2010",1,2150,"UN",0.897584615530576,0.0387013698226282,4.31172383672722,"CUBA","Digestive",0.787291225230305,0.0355081889651961,4.51017207194313
"1829",10,"2000-2005","2005-2010",1,2150,"UN",0.897584615530576,0.00783101227313387,0.872453932212825,"CUBA","Genitourinary",0.787291225230305,0.00733895386517607,0.93217777996055
"1830",11,"2000-2005","2005-2010",1,2150,"UN",0.897584615530576,0.0347052880772232,3.86651993324421,"CUBA","Perinatal",0.787291225230305,0.038521859625347,4.89296189146249
"1831",12,"2000-2005","2005-2010",1,2150,"UN",0.897584615530576,0.150365715504734,16.7522607788738,"CUBA","Respiratory",0.787291225230305,0.118346495375212,15.0321115722574
"1832",13,"2000-2005","2005-2010",1,2150,"UN",0.897584615530576,0.229931424822111,25.6166851396172,"CUBA","External",0.787291225230305,0.141403337530458,17.9607409556856
"1833",14,"2000-2005","2005-2010",1,2150,"UN",0.897584615530576,0.0158862605299947,1.76989001985112,"CUBA","Homicide",0.787291225230305,0.00567848862544926,0.721269136943338
"1834",15,"2000-2005","2005-2010",1,2150,"UN",0.897584615530576,-0.00265123475974021,-0.295374354001491,"CUBA","Rest",0.787291225230305,-0.00563076411354856,-0.715207274398543
"1835",2,"2005-2010","2010-2015",1,2150,"UN",0.350888015268012,-0.0381548285942868,-10.8737907634559,"CUBA","Infectious",0.36593827502999,-0.00922067129394948,-2.5197340434514
"1836",3,"2005-2010","2010-2015",1,2150,"UN",0.350888015268012,0.0450934626292316,12.8512404719177,"CUBA","Neoplasms",0.36593827502999,0.0378697023999687,10.3486584989955
"1837",4,"2005-2010","2010-2015",1,2150,"UN",0.350888015268012,0.264831480387946,75.4746440073381,"CUBA","Circulatory",0.36593827502999,0.271031054942046,74.0646916258853
"1838",5,"2005-2010","2010-2015",1,2150,"UN",0.350888015268012,-0.00756805509845863,-2.15682917887009,"CUBA","Abnormal",0.36593827502999,0.00346077630974471,0.945726792164906
"1839",6,"2005-2010","2010-2015",1,2150,"UN",0.350888015268012,-0.0187571198542722,-5.34561428093956,"CUBA","Mental",0.36593827502999,-0.0142185986687514,-3.88551830703856
"1840",7,"2005-2010","2010-2015",1,2150,"UN",0.350888015268012,-0.0118559844033157,-3.37885133929694,"CUBA","Nervous",0.36593827502999,-0.0201816915675484,-5.5150534788673
"1841",8,"2005-2010","2010-2015",1,2150,"UN",0.350888015268012,0.0115507114176563,3.29185122177334,"CUBA","Endocrine",0.36593827502999,0.0448068969266494,12.2443865493374
"1842",9,"2005-2010","2010-2015",1,2150,"UN",0.350888015268012,-0.0163125754867786,-4.64894062406744,"CUBA","Digestive",0.36593827502999,-0.00164331931508978,-0.449070082913602
"1843",10,"2005-2010","2010-2015",1,2150,"UN",0.350888015268012,0.000345207836301216,0.0983811989239766,"CUBA","Genitourinary",0.36593827502999,-0.00302721472506414,-0.827247361543705
"1844",11,"2005-2010","2010-2015",1,2150,"UN",0.350888015268012,0.010569756937298,3.01228781758895,"CUBA","Perinatal",0.36593827502999,0.0156273654527025,4.27049218926929
"1845",12,"2005-2010","2010-2015",1,2150,"UN",0.350888015268012,0.0462089695622968,13.16915014239,"CUBA","Respiratory",0.36593827502999,0.0146616034542517,4.00657828237566
"1846",13,"2005-2010","2010-2015",1,2150,"UN",0.350888015268012,0.0695684735502477,19.8264034458716,"CUBA","External",0.36593827502999,0.0260133525109477,7.10867222315451
"1847",14,"2005-2010","2010-2015",1,2150,"UN",0.350888015268012,-0.00278569709799279,-0.793899186287409,"CUBA","Homicide",0.36593827502999,-0.00269488596427277,-0.736431837869901
"1848",15,"2005-2010","2010-2015",1,2150,"UN",0.350888015268012,-0.00184578651785108,-0.526032932883514,"CUBA","Rest",0.36593827502999,0.00345390456836345,0.943848950504123
"1849",2,"1990-1995","1995-2000",1,2170,"UN",0.793778957930442,0.0807686231296609,10.1752033513514,"DOMINICAN REPUBLIC","Infectious",1.05941493619771,0.207217496992164,19.5596163421933
"1850",3,"1990-1995","1995-2000",1,2170,"UN",0.793778957930442,-0.156212875175767,-19.6796442655836,"DOMINICAN REPUBLIC","Neoplasms",1.05941493619771,-0.122764452811123,-11.5879480849807
"1851",4,"1990-1995","1995-2000",1,2170,"UN",0.793778957930442,0.128276963865945,16.1602877708414,"DOMINICAN REPUBLIC","Circulatory",1.05941493619771,0.127973647870949,12.0796529762221
"1852",5,"1990-1995","1995-2000",1,2170,"UN",0.793778957930442,0.583093428666818,73.4579095151466,"DOMINICAN REPUBLIC","Abnormal",1.05941493619771,0.605414413491347,57.1461089329367
"1853",6,"1990-1995","1995-2000",1,2170,"UN",0.793778957930442,0.0158688823238504,1.99915633506136,"DOMINICAN REPUBLIC","Mental",1.05941493619771,0.0109547248390977,1.03403534014866
"1854",7,"1990-1995","1995-2000",1,2170,"UN",0.793778957930442,0.0403508697636253,5.08338868906641,"DOMINICAN REPUBLIC","Nervous",1.05941493619771,0.0353757543934018,3.33917836955999
"1855",8,"1990-1995","1995-2000",1,2170,"UN",0.793778957930442,0.466295162196728,58.7437040926938,"DOMINICAN REPUBLIC","Endocrine",1.05941493619771,0.340395235915275,32.130492433585
"1856",9,"1990-1995","1995-2000",1,2170,"UN",0.793778957930442,0.196669498159268,24.7763557089027,"DOMINICAN REPUBLIC","Digestive",1.05941493619771,0.138393607826903,13.0632109382565
"1857",10,"1990-1995","1995-2000",1,2170,"UN",0.793778957930442,0.00816992632248431,1.02924450703318,"DOMINICAN REPUBLIC","Genitourinary",1.05941493619771,0.00165009377361611,0.155755192534699
"1858",11,"1990-1995","1995-2000",1,2170,"UN",0.793778957930442,-0.488392187539665,-61.5274797423468,"DOMINICAN REPUBLIC","Perinatal",1.05941493619771,-0.473544458572819,-44.6986768255686
"1859",12,"1990-1995","1995-2000",1,2170,"UN",0.793778957930442,0.192207271448007,24.214205923162,"DOMINICAN REPUBLIC","Respiratory",1.05941493619771,0.193187469792653,18.2352979169815
"1860",13,"1990-1995","1995-2000",1,2170,"UN",0.793778957930442,-0.269162601883904,-33.9090119730146,"DOMINICAN REPUBLIC","External",1.05941493619771,-0.087803597202939,-8.28793272615828
"1861",14,"1990-1995","1995-2000",1,2170,"UN",0.793778957930442,-0.0301732765082102,-3.80121899261208,"DOMINICAN REPUBLIC","Homicide",1.05941493619771,0.00484797599489584,0.457608801731212
"1862",15,"1990-1995","1995-2000",1,2170,"UN",0.793778957930442,0.0260192731616016,3.27789908029807,"DOMINICAN REPUBLIC","Rest",1.05941493619771,0.0781170238942778,7.37360039255661
"1863",2,"1995-2000","2000-2005",1,2170,"UN",0.868779526967415,0.254215315677505,29.2612000843155,"DOMINICAN REPUBLIC","Infectious",1.03430436624359,0.139998188550859,13.5354923676198
"1864",3,"1995-2000","2000-2005",1,2170,"UN",0.868779526967415,-0.0279060596594923,-3.21209913370104,"DOMINICAN REPUBLIC","Neoplasms",1.03430436624359,0.027022585518965,2.61263380498975
"1865",4,"1995-2000","2000-2005",1,2170,"UN",0.868779526967415,0.190689842782533,21.949163955113,"DOMINICAN REPUBLIC","Circulatory",1.03430436624359,0.295758586178838,28.5949277438498
"1866",5,"1995-2000","2000-2005",1,2170,"UN",0.868779526967415,0.606779098273328,69.8427022551241,"DOMINICAN REPUBLIC","Abnormal",1.03430436624359,0.409156135774454,39.5585815092744
"1867",6,"1995-2000","2000-2005",1,2170,"UN",0.868779526967415,0.0131364888329294,1.51206243070483,"DOMINICAN REPUBLIC","Mental",1.03430436624359,-0.00261930679331788,-0.253243327477263
"1868",7,"1995-2000","2000-2005",1,2170,"UN",0.868779526967415,0.0330868094817039,3.80842416915574,"DOMINICAN REPUBLIC","Nervous",1.03430436624359,0.0173638893791764,1.67879880873354
"1869",8,"1995-2000","2000-2005",1,2170,"UN",0.868779526967415,0.11221791583933,12.916731156297,"DOMINICAN REPUBLIC","Endocrine",1.03430436624359,0.029931442356629,2.89387179765418
"1870",9,"1995-2000","2000-2005",1,2170,"UN",0.868779526967415,0.10689194677729,12.3036908052391,"DOMINICAN REPUBLIC","Digestive",1.03430436624359,0.0917137891693364,8.86719539843235
"1871",10,"1995-2000","2000-2005",1,2170,"UN",0.868779526967415,0.016266630184161,1.87235422558145,"DOMINICAN REPUBLIC","Genitourinary",1.03430436624359,0.0130082460648516,1.25768066822489
"1872",11,"1995-2000","2000-2005",1,2170,"UN",0.868779526967415,-0.102637544871414,-11.8139921217622,"DOMINICAN REPUBLIC","Perinatal",1.03430436624359,-0.043576764822336,-4.2131471397147
"1873",12,"1995-2000","2000-2005",1,2170,"UN",0.868779526967415,0.0401315292917068,4.61929960893427,"DOMINICAN REPUBLIC","Respiratory",1.03430436624359,0.0262111024186664,2.53417690905246
"1874",13,"1995-2000","2000-2005",1,2170,"UN",0.868779526967415,-0.504987229322204,-58.1260508157836,"DOMINICAN REPUBLIC","External",1.03430436624359,-0.00218717726478755,-0.211463601640878
"1875",14,"1995-2000","2000-2005",1,2170,"UN",0.868779526967415,0.084681294113234,9.74715580704632,"DOMINICAN REPUBLIC","Homicide",1.03430436624359,0.00254641584002731,0.246195986707031
"1876",15,"1995-2000","2000-2005",1,2170,"UN",0.868779526967415,0.0462134895668091,5.31935757373601,"DOMINICAN REPUBLIC","Rest",1.03430436624359,0.0299772338722324,2.89829907429517
"1877",2,"2000-2005","2005-2010",1,2170,"UN",1.01758938544378,0.437440659620577,42.9879346107569,"DOMINICAN REPUBLIC","Infectious",0.953778884747038,0.27836976742899,29.1859855445237
"1878",3,"2000-2005","2005-2010",1,2170,"UN",1.01758938544378,0.00170898854848506,0.167944808871974,"DOMINICAN REPUBLIC","Neoplasms",0.953778884747038,-0.01279520156496,-1.3415270320598
"1879",4,"2000-2005","2005-2010",1,2170,"UN",1.01758938544378,-0.125625519639435,-12.3454038963514,"DOMINICAN REPUBLIC","Circulatory",0.953778884747038,-0.0553558947300663,-5.80384988757094
"1880",5,"2000-2005","2005-2010",1,2170,"UN",1.01758938544378,0.386581744671559,37.9899545142136,"DOMINICAN REPUBLIC","Abnormal",0.953778884747038,0.393246548289536,41.2303684405672
"1881",6,"2000-2005","2005-2010",1,2170,"UN",1.01758938544378,0.011989533664322,1.17822904167708,"DOMINICAN REPUBLIC","Mental",0.953778884747038,-0.00353519829443263,-0.370651767507963
"1882",7,"2000-2005","2005-2010",1,2170,"UN",1.01758938544378,0.0234729165665625,2.30671790629239,"DOMINICAN REPUBLIC","Nervous",0.953778884747038,0.0267265526380594,2.80217491343896
"1883",8,"2000-2005","2005-2010",1,2170,"UN",1.01758938544378,0.00962551727423168,0.945913686986216,"DOMINICAN REPUBLIC","Endocrine",0.953778884747038,0.0668642401175216,7.01045506320423
"1884",9,"2000-2005","2005-2010",1,2170,"UN",1.01758938544378,0.164252468709396,16.1413307822353,"DOMINICAN REPUBLIC","Digestive",0.953778884747038,0.124026598075348,13.0037055819539
"1885",10,"2000-2005","2005-2010",1,2170,"UN",1.01758938544378,0.0017783858029524,0.174764578757553,"DOMINICAN REPUBLIC","Genitourinary",0.953778884747038,-0.000894423303063658,-0.093776798518755
"1886",11,"2000-2005","2005-2010",1,2170,"UN",1.01758938544378,0.384187951198851,37.754712921981,"DOMINICAN REPUBLIC","Perinatal",0.953778884747038,0.342722945923216,35.9331655799985
"1887",12,"2000-2005","2005-2010",1,2170,"UN",1.01758938544378,-0.0830138393780682,-8.15789163738818,"DOMINICAN REPUBLIC","Respiratory",0.953778884747038,-0.0934264930770368,-9.79540379548405
"1888",13,"2000-2005","2005-2010",1,2170,"UN",1.01758938544378,0.0440818009424018,4.33198317248338,"DOMINICAN REPUBLIC","External",0.953778884747038,-0.104548659652099,-10.9615196272486
"1889",14,"2000-2005","2005-2010",1,2170,"UN",1.01758938544378,-0.262878832880169,-25.8334881083222,"DOMINICAN REPUBLIC","Homicide",0.953778884747038,-0.0287043058265124,-3.00953462962491
"1890",15,"2000-2005","2005-2010",1,2170,"UN",1.01758938544378,0.0239876103421087,2.35729761780558,"DOMINICAN REPUBLIC","Rest",0.953778884747038,0.021082408722544,2.21040841432922
"1891",2,"2005-2010","2010-2015",1,2170,"UN",0.92340543936713,0.145077124707669,15.7110970460711,"DOMINICAN REPUBLIC","Infectious",0.861326455466184,0.0888749915830652,10.3183863701206
"1892",3,"2005-2010","2010-2015",1,2170,"UN",0.92340543936713,0.117687679503422,12.7449627743238,"DOMINICAN REPUBLIC","Neoplasms",0.861326455466184,0.0771347454183943,8.95534381057016
"1893",4,"2005-2010","2010-2015",1,2170,"UN",0.92340543936713,0.000316424465915638,0.0342671217241805,"DOMINICAN REPUBLIC","Circulatory",0.861326455466184,0.131239962918324,15.2369594693677
"1894",5,"2005-2010","2010-2015",1,2170,"UN",0.92340543936713,-0.0395401580191741,-4.28199318885035,"DOMINICAN REPUBLIC","Abnormal",0.861326455466184,0.0644581922143038,7.4835960053516
"1895",6,"2005-2010","2010-2015",1,2170,"UN",0.92340543936713,0.00902231614489942,0.977069850388038,"DOMINICAN REPUBLIC","Mental",0.861326455466184,0.00938676557274644,1.08980346687087
"1896",7,"2005-2010","2010-2015",1,2170,"UN",0.92340543936713,0.024468374990833,2.64979758053004,"DOMINICAN REPUBLIC","Nervous",0.861326455466184,0.0139098029440783,1.61492809791262
"1897",8,"2005-2010","2010-2015",1,2170,"UN",0.92340543936713,0.0856911612827007,9.27990648846843,"DOMINICAN REPUBLIC","Endocrine",0.861326455466184,0.112917352687079,13.1097044529956
"1898",9,"2005-2010","2010-2015",1,2170,"UN",0.92340543936713,0.0897373723182864,9.71809007100816,"DOMINICAN REPUBLIC","Digestive",0.861326455466184,0.0378890876311167,4.39892300888513
"1899",10,"2005-2010","2010-2015",1,2170,"UN",0.92340543936713,0.00534296299355518,0.578615066120583,"DOMINICAN REPUBLIC","Genitourinary",0.861326455466184,0.0069926499110899,0.81184664266526
"1900",11,"2005-2010","2010-2015",1,2170,"UN",0.92340543936713,0.214526342609007,23.2320856541668,"DOMINICAN REPUBLIC","Perinatal",0.861326455466184,0.188431511424393,21.8768981526762
"1901",12,"2005-2010","2010-2015",1,2170,"UN",0.92340543936713,-0.0527362971209306,-5.71106632825059,"DOMINICAN REPUBLIC","Respiratory",0.861326455466184,-0.00976989086215056,-1.13428431231254
"1902",13,"2005-2010","2010-2015",1,2170,"UN",0.92340543936713,0.512909671522725,55.5454461990451,"DOMINICAN REPUBLIC","External",0.861326455466184,0.169239987724646,19.6487622841036
"1903",14,"2005-2010","2010-2015",1,2170,"UN",0.92340543936713,-0.203097722408329,-21.9944256065381,"DOMINICAN REPUBLIC","Homicide",0.861326455466184,-0.0196167832672405,-2.27750850362806
"1904",15,"2005-2010","2010-2015",1,2170,"UN",0.92340543936713,0.0140001863765502,1.51614727179271,"DOMINICAN REPUBLIC","Rest",0.861326455466184,-0.00976192043367015,-1.13335894557965
"1905",2,"1995-2000","2000-2005",1,2270,"UN",1.16252303247879,0.159420116732807,13.7132867288559,"HAITI","Infectious",1.2329675527023,-0.218391086244372,-17.7126385658506
"1906",3,"1995-2000","2000-2005",1,2270,"UN",1.16252303247879,0.0304361250229148,2.61810941999295,"HAITI","Neoplasms",1.2329675527023,-0.0748123904586565,-6.06766903919653
"1907",4,"1995-2000","2000-2005",1,2270,"UN",1.16252303247879,-0.280728049141257,-24.1481709435618,"HAITI","Circulatory",1.2329675527023,-1.05685590297028,-85.7164408466361
"1908",5,"1995-2000","2000-2005",1,2270,"UN",1.16252303247879,1.7520774385933,150.713352737402,"HAITI","Abnormal",1.2329675527023,2.24576679875882,182.143219733299
"1909",6,"1995-2000","2000-2005",1,2270,"UN",1.16252303247879,0.013949382178034,1.19992308008646,"HAITI","Mental",1.2329675527023,0.0265529698379725,2.15358220739681
"1910",7,"1995-2000","2000-2005",1,2270,"UN",1.16252303247879,0.0747608873423539,6.43091665744851,"HAITI","Nervous",1.2329675527023,0.147303756971181,11.9470911175509
"1911",8,"1995-2000","2000-2005",1,2270,"UN",1.16252303247879,0.0671043139621281,5.77229973835831,"HAITI","Endocrine",1.2329675527023,0.0465741218224973,3.77740044500122
"1912",9,"1995-2000","2000-2005",1,2270,"UN",1.16252303247879,-0.0298435112170241,-2.56713289829538,"HAITI","Digestive",1.2329675527023,0.0329810587091635,2.67493322406407
"1913",10,"1995-2000","2000-2005",1,2270,"UN",1.16252303247879,0.0518592762175461,4.46092462417448,"HAITI","Genitourinary",1.2329675527023,0.0521089511557933,4.22630352612167
"1914",11,"1995-2000","2000-2005",1,2270,"UN",1.16252303247879,0.0446401537555409,3.83993714605009,"HAITI","Perinatal",1.2329675527023,0.0702623518616762,5.69863754384144
"1915",12,"1995-2000","2000-2005",1,2270,"UN",1.16252303247879,0.156220841823099,13.4380857375357,"HAITI","Respiratory",1.2329675527023,0.117295968967635,9.51330541590949
"1916",13,"1995-2000","2000-2005",1,2270,"UN",1.16252303247879,-0.494494582177551,-42.5363255920328,"HAITI","External",1.2329675527023,-0.181972941370177,-14.7589400038425
"1917",14,"1995-2000","2000-2005",1,2270,"UN",1.16252303247879,-0.310757032334709,-26.7312581043747,"HAITI","Homicide",1.2329675527023,-0.0598901148836223,-4.85739586190739
"1918",15,"1995-2000","2000-2005",1,2270,"UN",1.16252303247879,-0.072122328278389,-6.20394833163918,"HAITI","Rest",1.2329675527023,0.0860440105446731,6.97861110424928
"1919",2,"1990-1995","1995-2000",1,2290,"UN",-0.158464964573469,-0.617569829272308,389.720106860584,"JAMAICA","Infectious",0.230773305677346,-0.297575982142736,-128.947315318519
"1920",3,"1990-1995","1995-2000",1,2290,"UN",-0.158464964573469,0.0631189784290168,-39.8315038273038,"JAMAICA","Neoplasms",0.230773305677346,0.141021104544299,61.1080662602576
"1921",4,"1990-1995","1995-2000",1,2290,"UN",-0.158464964573469,1.03759872807444,-654.781156747982,"JAMAICA","Circulatory",0.230773305677346,0.722178212377938,312.938366185059
"1922",5,"1990-1995","1995-2000",1,2290,"UN",-0.158464964573469,-0.408636031598222,257.871531854455,"JAMAICA","Abnormal",0.230773305677346,0.35464180382687,153.675401401369
"1923",6,"1990-1995","1995-2000",1,2290,"UN",-0.158464964573469,0.0166610647442415,-10.5140368340012,"JAMAICA","Mental",0.230773305677346,-0.0104514988178328,-4.52890284998801
"1924",7,"1990-1995","1995-2000",1,2290,"UN",-0.158464964573469,0.196720155335087,-124.141103280834,"JAMAICA","Nervous",0.230773305677346,0.104117536152538,45.1168023298628
"1925",8,"1990-1995","1995-2000",1,2290,"UN",-0.158464964573469,0.373372057636427,-235.618048848471,"JAMAICA","Endocrine",0.230773305677346,0.0949907864532013,41.161947294724
"1926",9,"1990-1995","1995-2000",1,2290,"UN",-0.158464964573469,0.216001984656943,-136.308984915589,"JAMAICA","Digestive",0.230773305677346,0.0494344052247002,21.4211973432563
"1927",10,"1990-1995","1995-2000",1,2290,"UN",-0.158464964573469,0.163000750273993,-102.862327147665,"JAMAICA","Genitourinary",0.230773305677346,0.140607704824858,60.9289295450174
"1928",11,"1990-1995","1995-2000",1,2290,"UN",-0.158464964573469,-0.972604240923423,613.766105044941,"JAMAICA","Perinatal",0.230773305677346,-0.885284575661142,-383.616542243797
"1929",12,"1990-1995","1995-2000",1,2290,"UN",-0.158464964573469,0.15608537992691,-98.4983528359322,"JAMAICA","Respiratory",0.230773305677346,0.121624632930291,52.7030769756098
"1930",13,"1990-1995","1995-2000",1,2290,"UN",-0.158464964573469,-0.0286552514460797,18.0830201320585,"JAMAICA","External",0.230773305677346,-0.0118826850305332,-5.14907259124109
"1931",14,"1990-1995","1995-2000",1,2290,"UN",-0.158464964573469,-0.0211119230826811,13.3227702031846,"JAMAICA","Homicide",0.230773305677346,-0.00752083739822172,-3.25897199251326
"1932",15,"1990-1995","1995-2000",1,2290,"UN",-0.158464964573469,-0.332446787327806,209.791980342554,"JAMAICA","Rest",0.230773305677346,-0.285127301606886,-123.552982339099
